,Date,Open,High,Low,Close,Adj Close,Volume,diff_Open,diff_High,diff_Low,diff_Close,diff_Adj Close,diff_Volume
0,2010-03-03,168.83999599999999,171.100006,167.119995,170.100006,170.100006,15012689.0,,,,,,
1,2010-03-04,169.009995,174.440002,168.369995,172.270004,172.270004,22078020.0,0.005666633333333948,0.06971251442988133,0.0074186131841551895,0.06979504425138508,0.06979504425138508,0.025991346659202698
2,2010-03-05,174.050003,177.559998,173.759995,176.800003,176.800003,27804988.0,0.16800026666666668,0.06512066666282654,0.03198906005007726,0.14570127744990158,0.14570127744990158,0.021067889189361512
3,2010-03-09,176.610001,178.08999599999999,174.33999599999999,175.470001,175.470001,20023702.0,0.08533326666666691,0.011062136967471475,0.0034422424523384457,-0.0427777115206703,-0.0427777115206703,-0.028625141820022407
4,2010-03-10,174.800003,177.71000700000002,172.649994,173.770004,173.770004,19300420.0,-0.06033326666666691,-0.007931143823433904,-0.010029976894758867,-0.054678099169778976,-0.054678099169778976,-0.0026607491134331067
5,2010-03-11,173.009995,174.690002,170.399994,170.619995,170.619995,17311166.0,-0.059666933333333345,-0.0630336509806648,-0.013353503731479342,-0.10131576966765077,-0.10131576966765077,-0.007317900648562057
6,2010-03-12,172.399994,174.699997,171.470001,172.71000700000002,172.71000700000002,19784850.0,-0.020333366666667036,0.00020861599287152227,0.006350374429870697,0.06722240298190525,0.06722240298190525,0.009099981072270098
7,2010-03-15,171.550003,172.699997,168.91000400000001,169.270004,169.270004,14757195.0,-0.028333033333332956,-0.04174407060959452,-0.015193301996478076,-0.1106430335926114,-0.1106430335926114,-0.018495315221307217
8,2010-03-16,169.970001,171.979996,169.529999,171.350006,171.350006,16842416.0,-0.05266673333333358,-0.015027886291489257,0.0036796024648881706,0.06690044490039646,0.06690044490039646,0.007670935993239285
9,2010-03-17,173.020004,174.220001,170.690002,171.940002,171.940002,19591574.0,0.1016667666666668,0.04675346344292231,0.006884490839567593,0.018976421604139402,0.018976421604139402,0.010113371701753304
10,2010-03-18,171.199997,173.28999299999998,170.350006,170.600006,170.600006,15940418.0,-0.06066690000000013,-0.019411159809744206,-0.002017839046527934,-0.04309915498386556,-0.04309915498386556,-0.013431566235584417
11,2010-03-19,171.0,171.970001,166.389999,167.059998,167.059998,19885916.0,-0.00666656666666654,-0.027550919626049632,-0.02350220811163758,-0.1138595588614635,-0.1138595588614635,0.01451436687979529
12,2010-03-22,166.33999599999999,169.639999,164.889999,169.28999299999998,169.28999299999998,18650256.0,-0.15533346666666717,-0.04863188400424839,-0.008902335820986228,0.07172476643082906,0.07172476643082906,-0.00454564229374539
13,2010-03-23,170.009995,170.330002,165.96000700000002,167.600006,167.600006,38634228.0,0.12233330000000062,0.014401766976416413,0.006350380364761397,-0.05435614108827017,-0.05435614108827017,0.07351535885293983
14,2010-03-24,168.0,168.96000700000002,164.720001,164.850006,164.850006,18753456.0,-0.06699983333333345,-0.02859458400739549,-0.007359299888025365,-0.08845002239232923,-0.08845002239232923,-0.07313571535495939
15,2010-03-25,165.0,166.0,160.110001,162.300003,162.300003,26195656.0,-0.1,-0.061781370606447415,-0.02735984542316425,-0.08201738998200256,-0.08201738998200256,0.027377740704167763
16,2010-03-26,161.970001,162.740005,159.490005,161.100006,161.100006,25377112.0,-0.10099996666666679,-0.06804273073346262,-0.0036796083997788715,-0.0385962769166282,-0.0385962769166282,-0.003011190963284015
17,2010-03-29,161.0,165.139999,160.009995,164.550003,164.550003,18271192.0,-0.032333366666666544,0.05009275949930144,0.0030860837357031276,0.11096447705580667,0.11096447705580667,-0.02614066206559348
18,2010-03-30,165.369995,170.669998,165.199997,170.440002,170.440002,29532516.0,0.14566649999999962,0.11542233436349363,0.030802093810393397,0.1894438339784712,0.1894438339784712,0.04142721351987602
19,2010-03-31,170.0,173.860001,169.509995,171.5,171.5,28481384.0,0.15433350000000037,0.06658185523840957,0.025579366389186044,0.03409339884939085,0.03409339884939085,-0.0038668161755735227
20,2010-04-01,172.490005,176.139999,172.330002,175.0,175.0,29126428.0,0.08300016666666656,0.04758819875086668,0.016736432887687964,0.11257275577205539,0.11257275577205539,0.0023729337258847102
21,2010-04-02,176.149994,176.699997,173.110001,175.33999599999999,175.33999599999999,13625197.0,0.1219996333333332,0.01168829802661601,0.004629208692022313,0.010935510477564019,0.010935510477564019,-0.057024627517858584
22,2010-04-05,176.369995,176.550003,173.869995,175.880005,175.880005,10862970.0,0.007333366666666545,-0.003130680063507602,0.004510481206622939,0.01736865750620423,0.01736865750620423,-0.010161448842015964
23,2010-04-06,175.5,178.830002,174.119995,177.100006,177.100006,32572420.0,-0.028999833333332958,0.04758821962290253,0.0014837226368310378,0.039239678461332264,0.039239678461332264,0.07986290249255527
24,2010-04-07,177.5,178.03999299999998,174.75,174.990005,174.990005,18672044.0,0.06666666666666667,-0.016489095739108124,0.003739010719267019,-0.06786532207194111,-0.06786532207194111,-0.05113553651049914
25,2010-04-08,174.009995,176.990005,172.759995,174.53999299999998,174.53999299999998,19821218.0,-0.11633349999999988,-0.02191538660561315,-0.011810461863627778,-0.014474025991570256,-0.014474025991570256,0.004227484856087082
