,Date,Open,High,Low,Close,Adj Close,Volume,diff_Open,diff_High,diff_Low,diff_Close,diff_Adj Close,diff_Volume
0,2011-11-21,79.0,79.370003,75.849998,75.989998,42.124317,293803296.0,,,,,,
1,2011-11-22,76.940002,77.760002,75.099998,76.400002,42.351593,272599360.0,-0.08728802865558562,-0.029432754752765328,-0.01600648830473127,0.006494886309074821,0.006494722659202615,-0.06107603955310546
2,2011-11-23,75.0,77.440002,74.41999799999999,76.800003,42.573334,335403040.0,-0.08220345367708831,-0.00584998488875766,-0.01451254939628983,0.00633642847024969,0.006336552461211195,0.18090037829583047
3,2011-11-24,76.730003,77.290001,73.82,73.82,40.921397999999996,177337888.0,0.07330519322749307,-0.002742198697808047,-0.01280514795981619,-0.04720632161076948,-0.04720633138013874,-0.4552925209508097
4,2011-11-25,75.400002,78.75,73.75,78.269997,43.38821,319155936.0,-0.05635596024848449,0.02669053777375455,-0.0014939389084414395,0.07049254297695644,0.07049252799412481,0.40849419225714556
5,2011-11-28,80.0,83.07,79.519997,83.0,46.010234999999994,320434016.0,0.19491511993683383,0.07897479599822997,0.12314318599844609,0.0749281268635983,0.07492795183167357,0.0036813950311882205
6,2011-11-29,83.519997,83.75,81.83000200000001,82.58000200000001,45.77742,251721600.0,0.14915237733414147,0.01243121788861042,0.049300090688494426,-0.006653201578615706,-0.0066530071626665485,-0.19791996341648252
7,2011-11-30,82.099998,87.690002,81.029999,87.550003,48.532501,448111296.0,-0.06016943385522884,0.07202797550523592,-0.017073651550999987,0.07872994275906599,0.07873020907899805,0.5656829392768569
8,2011-12-01,89.139999,89.900002,86.410004,87.699997,48.615643,392995200.0,0.29830505127837686,0.04040145813798334,0.11481998281586094,0.0023760596897672162,0.00237589640494986,-0.15875698074681785
9,2011-12-02,88.150002,91.279999,86.5,89.5,49.613448999999996,410145152.0,-0.04194901475872515,0.025228004989159673,0.001920693228630112,0.028513904354576076,0.028513671648956376,0.049398901538179524
10,2011-12-05,89.559998,90.519997,88.959999,89.93,49.851822,202788432.0,0.05974557803078491,-0.013893750673205297,0.052501260297534075,0.0068116435764095295,0.006811834617126754,-0.5972724701829988
11,2011-12-06,88.940002,89.32,85.75,85.900002,47.617825,306040576.0,-0.02627101027008154,-0.021937388489233555,-0.06850774860226534,-0.06383932555730897,-0.06383952083145786,0.2974085580567184
12,2011-12-07,87.18,87.470001,83.75,85.25,47.257519,356619328.0,-0.0745763369721177,-0.03382020685692811,-0.04268396881261672,-0.010296702204542514,-0.010296236920953517,0.14568756752042225
13,2011-12-08,86.010002,87.839996,85.300003,85.989998,47.667716999999996,281726688.0,-0.04957617383656624,0.006763953621612357,0.03308013985573126,0.011722331681990276,0.011721969083227072,-0.21572154541857175
14,2011-12-09,84.120003,84.629997,81.650002,82.400002,45.677634999999995,329421184.0,-0.08008468302931798,-0.05868264263414869,-0.07789826442500998,-0.05686923998310584,-0.056869315981762585,0.13737972629993933
15,2011-12-12,83.510002,84.800003,79.16999799999999,79.900002,44.291786,267378544.0,-0.025847493428603225,0.0031079141593692516,-0.05292820669558253,-0.03960257893261292,-0.03960253129469503,-0.1787082707012077
16,2011-12-13,79.809998,82.889999,78.029999,82.720001,45.855026,388135520.0,-0.15677979064920602,-0.03491717042958415,-0.024329840881206887,0.044671693194955724,0.04467172182620139,0.3478296596674036
17,2011-12-14,81.900002,83.650002,80.360001,80.800003,44.790695,352715616.0,0.08855946901030477,0.013893768954408027,0.04972686635066714,-0.030414748938183453,-0.030414714543514024,-0.10202386281826159
18,2011-12-15,79.980003,82.550003,79.760002,82.269997,45.605576,326773184.0,-0.08135586914681309,-0.02010930477390205,-0.012805169301800541,0.02328622136618695,0.023286339495827126,-0.07472485310914675
19,2011-12-16,83.050003,83.379997,80.510002,80.629997,44.696465,222904096.0,0.13008471269032756,0.015173288617998828,0.01600648830473127,-0.02597929177979408,-0.02597909067138736,-0.2991856100222615
20,2011-12-19,90.0,122.910004,79.150002,81.800003,45.345039,379829440.0,0.29449132343440904,0.7226560737577796,-0.029025098792579355,0.018534101986652295,0.018533889429458415,0.4520094060380432
21,2011-12-20,77.41999799999999,82.709999,77.41999799999999,82.709999,45.849483,371405728.0,-0.533050796682001,-0.7349044430562107,-0.03692171839085126,0.01441527536734469,0.014415177480678784,-0.024263748357661954
22,2011-12-21,80.5,84.0,79.0,80.300003,44.513527,338671520.0,0.1305085261419004,0.023582769864007667,0.03372037804593618,-0.03817682272691244,-0.03817677055605314,-0.09428795590345025
23,2011-12-22,84.260002,81.400002,79.0,80.0,44.347225,305987680.0,0.15932207813845467,-0.04753109065875144,0.0,-0.004752356995008329,-0.0047523071845276595,-0.09414287538820013
24,2011-12-23,81.889999,81.190002,78.599998,80.0,44.347225,2092700.0,-0.10042383040072092,-0.0038390525832471822,-0.00853683644649217,0.0,0.0,-0.875342286378821
25,2011-12-26,81.0,82.940002,80.510002,81.41999799999999,45.134388,349265440.0,-0.0377118124461495,0.03199210486039414,0.040763275583986604,0.02249423315166087,0.02249425972203765,1.0
26,2011-12-27,80.849998,82.769997,79.290001,80.0,44.347225,299346528.0,-0.006356015333216465,-0.0031078958781665207,-0.026037242317680526,-0.02249423315166087,-0.02249425972203765,-0.14378695746676423
27,2011-12-28,79.989998,80.199997,79.029999,79.279999,43.948097,289001568.0,-0.03644066870152487,-0.0469826911378361,-0.005548958629608987,-0.011405558573624035,-0.011405628687244639,-0.02979773123892158
28,2011-12-29,73.620003,79.010002,77.199997,78.800003,43.682014,244386736.0,-0.26991497375043044,-0.021754539899054057,-0.03905587414751327,-0.007603631790935385,-0.007603685779970387,-0.1285090298276299
29,2011-12-30,78.529999,80.019997,78.0,79.400002,44.01461,168210016.0,0.2080506250718752,0.01846392339912794,0.017073651550999987,0.009504603102795476,0.009504385758109479,-0.21942022291266303
30,2012-01-03,,,,,,,,,,,,
31,2012-01-04,,,,,,,,,,,,
32,2012-01-05,,,,,,,,,,,,
33,2012-01-06,,,,,,,,,,,,
34,2012-01-10,85.610001,86.809998,84.089996,86.809998,48.122276,311934592.0,,,,,,
35,2012-01-11,85.529999,85.529999,84.849998,84.849998,47.03577,282229408.0,-0.0033899143923943587,-0.023399921273828173,0.016219950832763168,-0.031048421883168427,-0.031048395508366442,-0.08556312341804256
36,2012-01-12,85.110001,86.379997,84.300003,84.300003,46.730881,279302848.0,-0.017796520899189882,0.0155389857983573,-0.011737984713547471,-0.008712488160016905,-0.008712620324370436,-0.008429694105591355
37,2012-01-13,85.599998,85.07,83.540001,83.599998,46.342842,294300640.0,0.020762579467140913,-0.023948320794744033,-0.016219950832763168,-0.011088801306289552,-0.011088745340265934,0.04319979731127507
38,2012-01-16,83.019997,83.949997,59.171001000000004,83.949997,46.536865,302569600.0,-0.10932204847744509,-0.020475001954260524,-0.5200828179973284,0.005544345209534185,0.005544472687421722,0.023817999074466502
39,2012-01-17,83.059998,96.082497,84.32,84.660004,46.93045,361550.0,0.0016949571961968782,0.22179669269641836,0.5367295444922643,0.01124724330408315,0.01124722987830758,-0.8704832355213142
40,2012-01-18,84.199997,97.6464,84.110001,84.93,47.080124,338497.0,0.04830503009194162,0.028590027867134202,-0.0044817953833402695,0.0042770151605959995,0.004277139334084817,-6.640210288399948e-05
