Date,Open,High,Low,Close,Adj Close,Volume
2010-04-16,5770.500000,5786.700195,5631.299805,5641.830078,2069.040283,352489
2010-04-19,5551.680176,5589.879883,5421.000000,5529.000000,2027.661865,418556
2010-04-20,5580.000000,5639.000000,5550.000000,5609.000000,2057.000488,274071
2010-04-21,5638.970215,5655.000000,5466.259766,5489.790039,2013.282837,251733
2010-04-22,5460.000000,5560.000000,5350.000000,5360.049805,1965.702515,401033
2010-04-23,5395.000000,5592.399902,5363.270020,5592.000000,2050.766602,502873
2010-04-26,5650.000000,5712.000000,5606.000000,5670.000000,2079.371826,281897
2010-04-27,5635.129883,5655.000000,5545.000000,5602.009766,2054.437500,280695
2010-04-28,5475.000000,5558.000000,5411.109863,5452.000000,1999.423706,432792
2010-04-29,5490.000000,5730.500000,5435.000000,5727.000000,2100.274902,520905
2010-04-30,5720.000000,5788.000000,5610.000000,5652.899902,2073.100098,414475
2010-05-04,5680.000000,5700.000000,5302.689941,5305.080078,1945.543701,521493
2010-05-05,5284.259766,5371.000000,5013.569824,5075.000000,1861.165771,744375
2010-05-06,5033.129883,5167.000000,4951.640137,5004.000000,1835.128174,515359
2010-05-07,4849.990234,4929.990234,4532.000000,4624.939941,1696.114502,511064
2010-05-11,4900.000000,4978.740234,4775.229980,4812.049805,1764.733521,516026
2010-05-12,4775.000000,5076.089844,4755.120117,5034.930176,1846.470947,1230145
2010-05-13,5097.500000,5179.990234,4975.000000,5058.640137,1855.166382,459716
2010-05-14,5015.479980,5093.000000,4933.000000,4975.000000,1824.492432,539823
2010-05-17,4840.000000,5204.000000,4795.000000,5186.819824,1902.173340,680604
2010-05-18,5210.000000,5277.000000,5061.000000,5136.910156,1883.870361,514326
2010-05-19,5044.000000,5118.870117,4937.000000,5050.000000,1851.997437,454436
2010-05-20,5039.490234,5150.000000,4821.120117,4895.479980,1795.329956,631110
2010-05-21,4949.500000,5000.000000,4831.750000,4980.000000,1826.326050,569572
2010-05-24,4920.000000,4937.000000,4697.529785,4830.080078,1849.329468,399971
2010-05-25,4618.000000,4761.000000,4611.000000,4686.149902,1794.222168,509094
2010-05-26,4800.000000,4838.000000,4660.020020,4694.970215,1797.599243,476170
2010-05-27,4749.000000,4943.000000,4650.000000,4917.839844,1882.930908,557635
2010-05-28,4920.000000,5049.979980,4811.000000,5033.930176,1927.379028,419847
2010-05-31,5045.250000,5092.750000,4953.000000,5018.890137,1921.620605,248426
2010-06-01,4976.549805,5193.000000,4920.060059,5161.020020,1976.039063,423987
2010-06-02,5069.709961,5205.000000,5041.419922,5168.000000,1978.711182,440019
2010-06-03,5245.000000,5277.000000,5060.000000,5060.000000,1937.360596,559048
2010-06-04,5059.000000,5150.000000,4893.000000,4921.000000,1884.141113,438929
2010-06-07,4800.000000,4907.000000,4711.560059,4867.859863,1863.794556,369708
2010-06-08,4900.000000,4950.000000,4739.950195,4812.779785,1842.705811,360300
2010-06-09,4870.000000,4975.000000,4827.000000,4915.000000,1881.843872,338961
2010-06-10,4937.509766,5025.000000,4841.000000,5018.100098,1921.317993,331102
2010-06-11,5020.000000,5037.000000,4925.229980,5003.000000,1915.536621,262519
2010-06-15,5021.000000,5140.000000,4995.009766,5123.979980,1961.857300,272302
2010-06-16,5160.000000,5192.970215,5017.000000,5086.000000,1947.315430,291487
2010-06-17,5075.500000,5130.000000,4916.080078,4940.000000,1891.415527,301367
2010-06-18,4958.160156,5008.000000,4890.000000,4910.129883,1879.978516,236440
2010-06-21,5030.000000,5100.000000,5003.299805,5095.000000,1950.761475,308018
2010-06-22,5039.000000,5108.040039,4963.000000,4989.000000,1910.176758,266071
2010-06-23,4949.049805,5030.000000,4922.479980,4940.600098,1891.645020,221132
2010-06-24,4980.009766,5009.560059,4855.259766,4890.009766,1872.275146,230982
2010-06-25,4870.009766,4900.000000,4790.029785,4800.040039,1837.827759,223324
2010-06-28,4806.020020,4916.899902,4793.049805,4876.569824,1867.129761,199939
2010-06-29,4810.009766,4818.189941,4692.120117,4720.000000,1807.182617,278643
2010-06-30,4710.049805,4750.000000,4495.000000,4495.000000,1721.035034,366314
2010-07-01,4457.000000,4499.779785,4350.000000,4368.850098,1672.735229,432186
2010-07-02,4430.000000,4537.240234,4366.000000,4505.000000,1724.863770,323542
2010-07-05,4532.500000,4629.000000,4450.100098,4618.000000,1768.129272,344298
2010-07-06,4650.000000,4753.000000,4627.069824,4739.899902,1814.801147,305267
2010-07-07,4700.000000,4794.000000,4594.000000,4785.620117,1832.306763,370368
2010-07-08,4840.000000,4869.000000,4721.149902,4758.259766,1821.830933,327503
2010-07-09,4799.910156,4838.500000,4731.370117,4815.000000,1843.555786,279869
2010-07-12,4800.000000,4950.000000,4757.169922,4914.089844,1881.494873,340931
2010-07-13,4895.000000,5029.979980,4865.000000,4949.790039,1895.164185,273478
2010-07-14,4999.149902,5009.970215,4902.020020,4917.000000,1882.609375,240772
2010-07-15,4906.700195,5019.750000,4826.060059,4840.220215,1853.211670,236241
2010-07-16,4865.000000,4925.000000,4785.000000,4815.000000,1843.555786,252408
2010-07-19,4788.549805,4944.899902,4780.700195,4852.000000,1857.721924,224566
2010-07-20,4895.500000,4918.000000,4773.000000,4829.310059,1849.034424,252482
2010-07-21,4862.000000,4963.000000,4860.009766,4893.000000,1873.419800,311570
2010-07-22,4845.500000,5025.000000,4835.140137,5007.810059,1917.378784,1021625
2010-07-23,5018.509766,5180.000000,4962.000000,5083.160156,1946.228638,1048058
2010-07-26,null,null,null,null,null,null
2010-07-27,5110.000000,5174.000000,5051.000000,5068.169922,1940.488770,884887
2010-07-28,5089.000000,5133.000000,4962.009766,4979.910156,1906.696899,723951
2010-07-29,5037.419922,5117.000000,4990.009766,5074.479980,1942.904907,512115
2010-07-30,5041.890137,5065.000000,4884.229980,4963.299805,1900.336792,807985
2010-08-02,5018.390137,5124.000000,5011.330078,5113.200195,1957.729492,599781
2010-08-03,5125.500000,5144.439941,5009.990234,5022.810059,1923.121338,601617
2010-08-04,5002.500000,5127.000000,4975.250000,5078.089844,1944.286987,600341
2010-08-05,5077.120117,5138.939941,5030.009766,5099.729980,1952.572510,497364
2010-08-06,5110.000000,5137.000000,4991.109863,5028.799805,1925.414795,541846
2010-08-09,5062.500000,5203.040039,5051.600098,5181.259766,1983.788208,967779
2010-08-10,5165.009766,5209.000000,5103.000000,5158.000000,1974.882568,752002
2010-08-11,5116.089844,5148.370117,5037.000000,5053.930176,1935.036743,690589
2010-08-12,5020.000000,5120.000000,4950.000000,4969.720215,1902.795044,802131
2010-08-13,5040.000000,5050.000000,4964.200195,4995.819824,1912.787842,588716
2010-08-16,5010.000000,5099.000000,4978.910156,5075.879883,1943.441040,676605
2010-08-17,5097.890137,5207.000000,5070.350098,5198.089844,1990.231812,820354
2010-08-18,5195.000000,5234.990234,5161.000000,5220.220215,1998.705444,618594
2010-08-19,5244.270020,5286.970215,5140.000000,5170.850098,1979.802368,736279
2010-08-20,5150.000000,5184.000000,5105.000000,5157.700195,1974.768188,510019
2010-08-23,5180.000000,5220.000000,5122.060059,5192.339844,1988.030518,445816
2010-08-24,5140.779785,5150.000000,5030.000000,5060.160156,1937.421875,545613
2010-08-25,5070.000000,5098.799805,4990.009766,5018.000000,1921.279663,511683
2010-08-26,5070.500000,5146.000000,5041.270020,5126.729980,1962.909912,520716
2010-08-27,5100.009766,5201.000000,5055.000000,5191.620117,1987.755127,588635
2010-08-30,5229.250000,5301.620117,5217.770020,5278.390137,2020.977539,522870
2010-08-31,5210.000000,5237.870117,5122.000000,5200.729980,1991.242920,665076
2010-09-01,5220.020020,5315.000000,5185.490234,5290.120117,2025.468506,557878
2010-09-02,5299.000000,5349.990234,5231.250000,5251.689941,2010.755249,547421
2010-09-03,5259.490234,5325.000000,5229.000000,5277.919922,2020.797485,476104
2010-09-06,5322.520020,5322.520020,5197.020020,5225.000000,2000.535645,310154
2010-09-07,5180.000000,5200.000000,5130.000000,5184.549805,1985.048340,507271
2010-09-08,5150.000000,5332.649902,5150.000000,5253.500000,2011.447876,770566
2010-09-09,5260.000000,5309.200195,5229.129883,5241.660156,2006.914429,618240
2010-09-10,5214.000000,5309.919922,5175.000000,5213.109863,1995.983521,749178
2010-09-13,5275.250000,5294.970215,5197.700195,5206.200195,1993.337524,414227
2010-09-14,5187.490234,5212.910156,5070.000000,5082.779785,1946.082520,823942
2010-09-15,5075.000000,5105.000000,4948.000000,4977.890137,1905.922974,1290764
2010-09-16,4965.000000,5030.000000,4930.000000,5004.520020,1916.118896,568480
2010-09-17,5049.000000,5062.350098,4940.000000,4953.149902,1896.450195,440696
2010-09-20,4950.000000,4985.000000,4903.799805,4930.580078,1887.809204,440531
2010-09-21,4949.000000,5008.770020,4941.109863,4965.220215,1901.071899,513781
2010-09-22,4991.000000,4998.799805,4891.720215,4986.669922,1909.284058,613241
2010-09-23,4985.100098,5055.000000,4957.009766,5005.930176,1916.658569,761698
2010-09-24,4997.000000,5070.000000,4960.000000,5050.529785,1933.734863,529184
2010-09-27,5080.000000,5097.000000,5025.000000,5033.529785,1927.226318,477322
2010-09-28,5013.500000,5050.000000,4973.700195,5002.529785,1915.356689,505675
2010-09-29,5030.000000,5134.100098,5017.009766,5126.140137,1962.684814,833226
2010-09-30,5103.049805,5204.399902,5103.000000,5188.500000,1986.560791,662308
2010-10-01,5189.000000,5277.339844,5171.000000,5253.549805,2011.466431,776982
2010-10-04,5275.000000,5340.000000,5250.000000,5311.629883,2033.704224,716614
2010-10-05,5305.000000,5355.000000,5271.000000,5295.899902,2027.681030,721681
2010-10-06,5338.390137,5394.180176,5288.000000,5331.729980,2041.400146,878712
2010-10-07,5347.500000,5386.950195,5322.060059,5352.589844,2049.386475,598340
2010-10-08,5325.500000,5354.669922,5243.350098,5295.930176,2027.693237,686068
2010-10-11,5330.000000,5414.990234,5327.049805,5361.290039,2052.717773,471587
2010-10-12,5308.799805,5408.879883,5307.000000,5386.069824,2062.205811,487797
2010-10-13,5415.009766,5450.000000,5375.009766,5402.910156,2068.653076,601927
2010-10-14,5450.000000,5459.500000,5402.000000,5429.459961,2078.818359,693362
2010-10-15,5425.000000,5540.000000,5422.189941,5477.560059,2097.234863,870916
2010-10-18,5448.000000,5532.080078,5447.000000,5516.620117,2112.190674,354966
2010-10-19,5479.229980,5536.009766,5416.000000,5425.009766,2077.114746,567147
2010-10-20,5400.000000,5498.000000,5370.000000,5476.540039,2096.844482,436123
2010-10-21,5470.000000,5569.990234,5460.000000,5550.430176,2125.135498,535446
2010-10-22,5540.000000,5560.000000,5418.000000,5448.470215,2086.097168,1105168
2010-10-25,5510.000000,5659.000000,5495.000000,5625.000000,2153.686523,968764
2010-10-26,5590.000000,5648.000000,5555.549805,5587.279785,2139.244629,561078
2010-10-27,5550.000000,5589.990234,5503.000000,5513.709961,2111.075928,429234
2010-10-28,5530.060059,5621.549805,5530.000000,5573.759766,2134.068115,491718
2010-10-29,5551.000000,5593.399902,5508.000000,5582.580078,2137.444824,406571
2010-11-01,5620.000000,5660.000000,5600.000000,5609.870117,2147.893799,452886
2010-11-02,5609.500000,5660.000000,5592.459961,5641.379883,2159.958496,307743
2010-11-03,5642.439941,5668.000000,5590.000000,5601.609863,2144.731445,546104
2010-11-08,5750.000000,5875.939941,5745.000000,5859.419922,2243.441162,838455
2010-11-09,5860.000000,6089.100098,5856.120117,6079.720215,2327.789307,1046012
2010-11-10,6030.000000,6095.000000,5981.100098,6022.620117,2305.926514,693433
2010-11-11,6070.000000,6133.000000,5910.000000,5947.589844,2277.198975,950783
2010-11-12,5850.000000,5934.930176,5810.009766,5902.589844,2259.968994,663426
2010-11-15,5893.859863,5949.000000,5791.250000,5922.529785,2267.603516,609686
2010-11-16,5887.509766,5887.509766,5743.009766,5758.830078,2204.927246,610931
2010-11-17,5737.000000,5795.000000,5630.000000,5781.270020,2213.518799,881171
2010-11-18,5839.500000,5861.859863,5780.000000,5833.040039,2233.340576,465865
2010-11-19,5850.000000,5938.169922,5800.000000,5901.629883,2259.601563,651669
2010-11-22,5980.000000,6020.000000,5905.589844,5930.410156,2270.621338,550732
2010-11-23,5872.500000,5923.000000,5820.000000,5854.810059,2241.676025,552833
2010-11-24,5890.000000,6060.000000,5824.759766,6036.470215,2311.229004,790556
2010-11-25,6055.509766,6182.529785,6036.359863,6149.540039,2354.521484,1246334
2010-11-26,6109.990234,6180.000000,6030.000000,6055.569824,2318.541992,820324
2010-11-29,6088.000000,6119.000000,5953.000000,5967.399902,2284.783447,549566
2010-11-30,5985.279785,6088.879883,5925.500000,6070.430176,2324.231934,626122
2010-12-01,6090.000000,6161.000000,6055.000000,6152.479980,2355.646484,659309
2010-12-02,6180.000000,6500.000000,6151.169922,6413.919922,2455.746094,1134872
2010-12-03,6440.000000,6728.799805,6417.100098,6650.020020,2546.143799,1435735
2010-12-06,6670.000000,6745.000000,6554.979980,6660.029785,2549.976074,722356
2010-12-07,6688.939941,6750.000000,6584.020020,6604.000000,2528.523682,875837
2010-12-08,6538.000000,6655.549805,6471.000000,6487.990234,2484.105957,818547
2010-12-09,6568.000000,6610.000000,6506.370117,6568.160156,2514.802002,568672
2010-12-10,6580.000000,6698.879883,6502.180176,6686.450195,2560.092529,742287
2010-12-13,6725.500000,6748.000000,6617.000000,6647.009766,2544.990967,875527
2010-12-14,6613.500000,6758.379883,6589.000000,6728.939941,2576.360352,1078094
2010-12-15,6680.000000,6819.000000,6635.000000,6767.950195,2591.296143,1253719
2010-12-16,6751.000000,6868.000000,6695.000000,6712.359863,2570.012207,1230386
2010-12-17,6745.500000,6783.990234,6670.000000,6694.589844,2563.208984,568384
2010-12-20,6690.000000,6749.620117,6663.000000,6685.209961,2559.617432,475018
2010-12-21,6735.000000,6739.979980,6670.790039,6705.290039,2567.305420,490165
2010-12-22,6715.509766,6796.899902,6705.000000,6767.580078,2591.155029,433394
2010-12-23,6779.500000,6825.000000,6750.000000,6812.970215,2608.533447,390851
2010-12-24,6874.500000,6874.500000,6780.000000,6833.379883,2616.347900,355230
2010-12-27,6812.000000,6842.000000,6751.220215,6760.830078,2588.570801,177317
2010-12-28,6760.979980,6825.000000,6730.000000,6796.250000,2602.131836,227694
2010-12-29,6872.500000,7219.000000,6820.000000,7197.419922,2755.730957,1081223
2010-12-30,7200.500000,7245.000000,7141.250000,7176.430176,2747.694580,498375
2011-01-11,7000.000000,7309.899902,7000.000000,7264.319824,2781.345703,681933
2011-01-12,7300.000000,7576.000000,7296.000000,7497.839844,2870.755127,1547004
2011-01-13,7500.000000,7537.839844,7380.799805,7399.680176,2833.171875,550278
2011-01-14,7394.500000,7460.000000,7312.000000,7392.899902,2830.575684,621442
2011-01-17,7400.020020,7517.000000,7400.020020,7467.830078,2859.265137,473321
2011-01-18,7508.740234,7508.740234,7422.779785,7488.680176,2867.248047,379838
2011-01-19,7513.189941,7533.979980,7440.000000,7458.319824,2855.623535,308896
2011-01-20,7400.000000,7454.000000,7352.000000,7422.009766,2841.720947,498492
2011-01-21,7410.000000,7527.000000,7331.000000,7497.180176,2870.502197,576786
2011-01-24,7499.500000,7520.000000,7415.000000,7451.229980,2852.908936,302572
2011-01-25,7540.000000,7570.000000,7471.250000,7522.450195,2880.177734,433366
2011-01-26,7538.500000,7570.000000,7448.000000,7528.979980,2882.677979,407537
2011-01-27,7540.000000,7639.000000,7462.430176,7601.370117,2910.394531,957725
2011-01-28,7580.000000,7700.000000,7540.000000,7656.080078,2931.341309,406205
2011-01-31,7620.000000,7640.000000,7451.000000,7493.009766,2868.905518,772078
2011-02-01,7540.000000,7540.000000,7431.910156,7511.209961,2875.874268,363706
2011-02-02,7545.000000,7660.000000,7522.580078,7600.890137,2910.210693,499739
2011-02-03,7585.000000,7621.000000,7462.930176,7471.770020,2860.773193,358205
2011-02-04,7472.890137,7520.000000,7370.000000,7443.600098,2849.988281,438362
2011-02-07,7477.540039,7496.399902,7225.000000,7347.799805,2813.307617,592275
2011-02-08,7348.899902,7385.000000,7216.000000,7231.000000,2768.588379,537599
2011-02-09,7231.000000,7280.189941,7040.000000,7084.910156,2712.653809,428386
2011-02-10,7052.000000,7056.930176,6841.000000,6923.669922,2650.918457,475931
2011-02-11,6839.490234,7214.000000,6811.000000,6837.490234,2617.921875,942144
2011-02-14,7218.500000,7286.470215,7041.000000,7110.000000,2722.260010,498705
2011-02-15,7129.970215,7190.000000,7025.000000,7041.479980,2696.024414,386208
2011-02-16,7052.779785,7094.000000,6902.709961,6959.759766,2664.736816,442102
2011-02-17,7036.790039,7036.790039,6780.000000,6815.060059,2609.333496,466516
2011-02-18,6830.000000,6837.910156,6681.000000,6701.140137,2565.716553,370279
2011-02-21,6711.109863,6910.000000,6655.000000,6834.270020,2616.688721,594918
2011-02-22,6770.000000,6823.740234,6680.020020,6777.450195,2594.934082,508402
2011-02-24,6679.000000,6699.990234,6511.250000,6595.080078,2525.108154,680098
2011-02-25,6599.500000,6865.000000,6596.009766,6826.189941,2613.595459,669754
2011-02-28,6902.649902,7046.500000,6840.089844,7017.970215,2687.024170,718915
2011-03-01,7053.000000,7167.000000,6975.000000,7015.000000,2685.886230,793936
2011-03-02,6975.000000,7146.000000,6914.000000,7137.000000,2732.597168,607053
2011-03-03,7160.000000,7208.000000,7082.000000,7123.000000,2727.237549,434928
2011-03-04,7147.000000,7246.000000,7105.000000,7131.000000,2730.301025,563252
2011-03-09,7147.000000,7185.000000,7090.000000,7133.000000,2731.065918,532468
2011-03-10,7080.000000,7085.000000,6848.000000,6873.000000,2631.517578,741246
2011-03-11,6830.000000,6977.000000,6757.000000,6771.000000,2592.464111,639194
2011-03-14,6751.000000,7000.000000,6723.000000,6917.000000,2648.364502,685462
2011-03-15,6801.000000,7080.000000,6770.000000,7011.000000,2684.354492,1352964
2011-03-16,7070.000000,7148.000000,6955.000000,7006.000000,2682.440430,664853
2011-03-17,6995.000000,7165.000000,6965.000000,7142.000000,2734.511719,578074
2011-03-18,7200.000000,7229.000000,7075.000000,7152.000000,2738.341064,438436
2011-03-21,7189.000000,7228.000000,7155.000000,7192.000000,2753.656250,288916
2011-03-22,7180.000000,7180.000000,6991.000000,7108.000000,2721.493652,491956
2011-03-23,7080.000000,7237.000000,7051.000000,7194.000000,2754.421631,597968
2011-03-24,7250.000000,7335.000000,7166.000000,7291.000000,2791.560547,761145
2011-03-25,7300.000000,7514.000000,7244.000000,7481.000000,2864.307129,957057
2011-03-28,7480.000000,7580.000000,7459.000000,7565.000000,2896.469238,356031
2011-03-29,7556.000000,7625.000000,7365.000000,7433.000000,2845.929443,672559
2011-03-30,7502.000000,7598.000000,7475.000000,7496.000000,2870.050293,447171
2011-03-31,7479.000000,7517.000000,7382.000000,7461.000000,2856.649902,464738
2011-04-01,7464.000000,7696.000000,7450.000000,7669.000000,2936.288574,766373
2011-04-04,7661.000000,7820.000000,7640.000000,7804.000000,2987.976807,860681
2011-04-05,7900.000000,7980.000000,7730.000000,7754.000000,2968.832764,897051
2011-04-06,7774.000000,7805.000000,7693.000000,7766.000000,2973.427490,526572
2011-04-07,7712.000000,7760.000000,7621.000000,7653.000000,2930.162598,469679
2011-04-08,7674.000000,7695.000000,7577.000000,7602.000000,2910.635498,479371
2011-04-11,7630.000000,7709.000000,7578.000000,7613.000000,2914.847168,313553
2011-04-12,7506.000000,7616.000000,7452.000000,7527.000000,2881.919922,633220
2011-04-13,7565.000000,7775.000000,7510.000000,7743.000000,2964.621338,711260
2011-04-14,7731.000000,7779.000000,7580.000000,7661.000000,2933.225098,534385
2011-04-15,7664.000000,7773.000000,7572.000000,7715.000000,2953.901123,812408
2011-04-18,7697.000000,7720.000000,7325.000000,7369.000000,2821.425049,939604
2011-04-19,7408.000000,7530.000000,7382.000000,7489.000000,2867.370605,686183
2011-04-20,7520.000000,7698.000000,7513.000000,7694.000000,2945.860352,605634
2011-04-21,7736.000000,7762.000000,7610.000000,7666.000000,2935.139893,415243
2011-04-22,7674.000000,7723.000000,7651.000000,7698.000000,2947.391846,171591
2011-04-25,7723.000000,7750.000000,7533.000000,7563.000000,2895.703857,417503
2011-04-26,7534.000000,7698.000000,7522.000000,7663.000000,2933.991211,613853
2011-04-27,7708.000000,7745.000000,7550.000000,7621.000000,2917.910400,521757
2011-04-28,7683.000000,7697.000000,7552.000000,7629.000000,2920.972656,386816
2011-04-29,7594.000000,7664.000000,7522.000000,7656.000000,2931.310791,234868
2011-05-03,7664.000000,7689.000000,7220.000000,7284.000000,2788.880615,675655
2011-05-04,7158.000000,7339.000000,7000.000000,7092.000000,2715.367676,907950
2011-05-05,7200.000000,7265.000000,7001.000000,7073.000000,2708.093750,776807
2011-05-06,7030.000000,7260.000000,6920.000000,7217.000000,2763.227783,727079
2011-05-10,7224.000000,7439.000000,7218.000000,7384.000000,2827.168457,704358
2011-05-11,7371.000000,7410.000000,7139.000000,7179.000000,2748.678467,525700
2011-05-12,7100.000000,7330.000000,7055.000000,7294.000000,2792.709473,970631
2011-05-13,7366.000000,7420.000000,7227.000000,7280.000000,2787.349121,538785
2011-05-16,7200.000000,7305.000000,7132.000000,7174.000000,2746.763916,446106
2011-05-17,7020.000000,7107.000000,6952.000000,7006.000000,2751.477295,717647
2011-05-18,7091.000000,7127.000000,7001.000000,7077.000000,2779.360352,411396
2011-05-19,7100.000000,7265.000000,7027.000000,7226.000000,2837.878174,745893
2011-05-20,7200.000000,7264.000000,7006.000000,7062.000000,2773.469482,444383
2011-05-23,6940.000000,7000.000000,6888.000000,6912.000000,2714.560059,580194
2011-05-24,6930.000000,7077.000000,6908.000000,7019.000000,2756.582520,500764
2011-05-25,6985.000000,7123.000000,6941.000000,7091.000000,2784.858887,423094
2011-05-26,7123.000000,7150.000000,7001.000000,7037.000000,2763.651367,445817
2011-05-27,7080.000000,7194.000000,7036.000000,7131.000000,2800.568115,512043
2011-05-30,7150.000000,7175.000000,7080.000000,7143.000000,2805.281006,198787
2011-05-31,7174.000000,7218.000000,6976.000000,7039.000000,2764.436768,891965
2011-06-01,7049.000000,7125.000000,6980.000000,7031.000000,2761.295410,516277
2011-06-02,6975.000000,7055.000000,6955.000000,7021.000000,2757.367920,374012
2011-06-03,7033.000000,7042.000000,6905.000000,6913.000000,2714.953369,424000
2011-06-06,6903.000000,6939.000000,6793.000000,6832.000000,2683.141357,499137
2011-06-07,6832.000000,6996.000000,6820.000000,6960.000000,2733.411377,492669
2011-06-08,6948.000000,7029.000000,6855.000000,7012.000000,2753.833008,649980
2011-06-09,7020.000000,7060.000000,6950.000000,7039.000000,2764.436768,375670
2011-06-10,7030.000000,7144.000000,7020.000000,7113.000000,2793.499023,482093
2011-06-14,7115.000000,7125.000000,7021.000000,7072.000000,2777.396240,361688
2011-06-15,7061.000000,7169.000000,7010.000000,7023.000000,2758.153076,742972
2011-06-16,6963.000000,7050.000000,6950.000000,7011.000000,2753.440186,463865
2011-06-17,7000.000000,7140.000000,6995.000000,7020.000000,2756.975098,833321
2011-06-20,7001.000000,7035.000000,6871.000000,6897.000000,2708.668945,523974
2011-06-21,6950.000000,6975.000000,6904.000000,6919.000000,2717.309082,311432
2011-06-22,6930.000000,7063.000000,6838.000000,7015.000000,2755.011230,556215
2011-06-23,7011.000000,7090.000000,6930.000000,7016.000000,2755.403809,559583
2011-06-24,7075.000000,7140.000000,7036.000000,7131.000000,2800.568115,512964
2011-06-27,7086.000000,7160.000000,7063.000000,7140.000000,2804.103271,302366
2011-06-28,7150.000000,7355.000000,7128.000000,7316.000000,2873.223145,760308
2011-06-29,7330.000000,7355.000000,7260.000000,7309.000000,2870.474121,373391
2011-06-30,7320.000000,7360.000000,7243.000000,7300.000000,2866.939697,386429
2011-07-01,7295.000000,7400.000000,7252.000000,7348.000000,2885.790527,526736
2011-07-04,7381.000000,7418.000000,7360.000000,7398.000000,2905.427734,231996
2011-07-05,7398.000000,7503.000000,7377.000000,7458.000000,2928.991455,478682
2011-07-06,7537.000000,7537.000000,7448.000000,7489.000000,2941.165771,298675
2011-07-07,7527.000000,7570.000000,7504.000000,7543.000000,2962.373535,391834
2011-07-08,7550.000000,7556.000000,7460.000000,7496.000000,2943.915039,311900
2011-07-11,7456.000000,7560.000000,7442.000000,7526.000000,2955.697266,570312
2011-07-12,7530.000000,7650.000000,7480.000000,7585.000000,2978.868164,676340
2011-07-13,7632.000000,7675.000000,7531.000000,7586.000000,2979.261230,456751
2011-07-14,7550.000000,7605.000000,7515.000000,7576.000000,2975.333496,405346
2011-07-15,7530.000000,7600.000000,7506.000000,7561.000000,2969.443115,274502
2011-07-18,7364.000000,7580.000000,7364.000000,7531.000000,2957.660645,316709
2011-07-19,7509.000000,7568.000000,7509.000000,7537.000000,2960.016602,283444
2011-07-20,7590.000000,7640.000000,7548.000000,7592.000000,2981.617676,250878
2011-07-21,7548.000000,7600.000000,7410.000000,7507.000000,2948.235107,583429
2011-07-22,7599.000000,7628.000000,7510.000000,7558.000000,2968.264404,311550
2011-07-25,7499.000000,7555.000000,7463.000000,7507.000000,2948.235107,253694
2011-07-26,7501.000000,7540.000000,7414.000000,7474.000000,2935.274902,216215
2011-07-27,7470.000000,7522.000000,7355.000000,7441.000000,2922.314941,316206
2011-07-28,7351.000000,7425.000000,7316.000000,7378.000000,2897.572510,270056
