Date,Open,High,Low,Close,Adj Close,Volume
2010-05-13,167.000000,168.399994,160.889999,162.899994,162.899994,21885464
2010-05-14,161.229996,162.839996,158.630005,159.860001,159.860001,18256670
2010-05-17,156.889999,162.669998,156.350006,161.380005,161.380005,23497952
2010-05-18,162.100006,164.110001,160.009995,163.279999,163.279999,20790088
2010-05-19,159.800003,160.570007,156.000000,157.809998,157.809998,21763162
2010-05-20,157.740005,160.000000,150.119995,151.050003,151.050003,25691268
2010-05-21,151.050003,153.029999,146.750000,150.000000,150.000000,28701098
2010-05-24,151.990005,152.990005,147.330002,151.000000,151.000000,20734108
2010-05-25,145.710007,147.589996,142.089996,143.000000,143.000000,23360948
2010-05-26,145.800003,159.199997,144.610001,158.440002,158.440002,31404168
2010-05-27,158.000000,159.720001,153.770004,158.460007,158.460007,27183800
2010-05-28,159.160004,159.710007,154.699997,157.880005,157.880005,24139460
2010-05-31,157.500000,160.399994,156.610001,159.839996,159.839996,12635823
2010-06-01,158.199997,160.309998,154.389999,159.259995,159.259995,20164230
2010-06-02,157.210007,164.699997,156.610001,163.800003,163.800003,26668552
2010-06-03,166.500000,168.190002,164.679993,164.979996,164.979996,23657056
2010-06-04,166.100006,167.910004,161.100006,163.000000,163.000000,25552868
2010-06-07,158.149994,161.410004,157.550003,160.589996,160.589996,22321318
2010-06-08,161.490005,163.470001,157.009995,157.369995,157.369995,23553176
2010-06-09,159.000000,160.600006,157.529999,158.199997,158.199997,19425304
2010-06-10,159.199997,159.199997,155.750000,157.789993,157.789993,24895070
2010-06-11,158.800003,158.850006,154.899994,156.440002,156.440002,16148327
2010-06-15,157.199997,159.779999,156.279999,159.710007,159.710007,16070353
2010-06-16,161.000000,161.199997,157.300003,158.800003,158.800003,16344965
2010-06-17,158.500000,160.789993,156.389999,156.600006,156.600006,19608666
2010-06-18,157.100006,159.490005,156.100006,159.399994,159.399994,19027424
2010-06-21,161.770004,163.729996,161.339996,162.880005,162.880005,18716828
2010-06-22,161.250000,162.119995,158.699997,159.440002,159.440002,15774917
2010-06-23,158.009995,159.580002,157.029999,158.110001,158.110001,13240852
2010-06-24,159.000000,159.330002,154.199997,154.699997,154.699997,16719946
2010-06-25,154.419998,156.399994,151.750000,152.000000,152.000000,16252877
2010-06-28,153.000000,155.809998,152.199997,154.000000,154.000000,13045904
2010-06-29,152.080002,152.130005,149.000000,149.850006,149.850006,16159334
2010-06-30,150.000000,151.270004,147.029999,149.100006,149.100006,15230549
2010-07-01,147.000000,147.770004,143.039993,143.199997,143.199997,18814412
2010-07-02,144.800003,148.270004,144.149994,148.250000,148.250000,15630630
2010-07-05,148.000000,149.850006,146.850006,148.050003,148.050003,8491751
2010-07-06,149.449997,152.699997,148.949997,152.380005,152.380005,14180030
2010-07-07,150.610001,153.679993,148.350006,153.470001,153.470001,16069645
2010-07-08,154.710007,155.160004,151.699997,151.970001,151.970001,14473632
2010-07-09,153.000000,154.509995,150.880005,154.199997,154.199997,12026771
2010-07-12,153.520004,157.600006,152.720001,156.130005,156.130005,15977914
2010-07-13,155.800003,160.440002,155.100006,159.029999,159.029999,15264589
2010-07-14,160.199997,160.850006,157.000000,158.119995,158.119995,13825125
2010-07-15,157.899994,161.089996,156.589996,157.100006,157.100006,18621298
2010-07-16,157.570007,159.110001,155.149994,155.190002,155.190002,16343653
2010-07-19,155.100006,158.270004,154.089996,156.690002,156.690002,13488306
2010-07-20,157.699997,158.750000,154.259995,155.470001,155.470001,13692331
2010-07-21,156.889999,159.740005,156.399994,158.250000,158.250000,17682652
2010-07-22,157.169998,162.440002,157.029999,162.160004,162.160004,49552560
2010-07-23,162.500000,162.940002,160.020004,160.979996,160.979996,37740148
2010-07-26,null,null,null,null,null,null
2010-07-27,162.000000,165.240005,161.470001,164.350006,164.350006,52777656
2010-07-28,164.800003,165.399994,161.610001,161.880005,161.880005,38814488
2010-07-29,162.100006,167.000000,161.729996,165.610001,165.610001,47334248
2010-07-30,164.500000,165.089996,160.130005,162.720001,162.720001,48459136
2010-08-02,164.000000,169.509995,163.990005,168.770004,168.770004,53522464
2010-08-03,169.500000,169.500000,165.050003,165.949997,165.949997,45737832
2010-08-04,165.740005,169.350006,163.660004,167.199997,167.199997,60226720
2010-08-05,167.600006,169.229996,165.550003,166.990005,166.990005,53616864
2010-08-06,167.630005,169.000000,165.259995,166.759995,166.759995,43960272
2010-08-09,167.729996,170.639999,167.729996,169.360001,169.360001,51488208
2010-08-10,168.800003,169.289993,165.600006,166.630005,166.630005,49774384
2010-08-11,165.149994,165.500000,162.089996,162.460007,162.460007,42895832
2010-08-12,161.830002,163.479996,160.149994,161.440002,161.440002,42809352
2010-08-13,163.479996,163.880005,160.259995,161.210007,161.210007,35499268
2010-08-16,161.009995,163.179993,158.910004,162.279999,162.279999,38344056
2010-08-17,163.369995,164.699997,162.720001,163.899994,163.899994,35919396
2010-08-18,163.899994,164.000000,162.229996,162.679993,162.679993,27478454
2010-08-19,163.500000,165.179993,160.039993,160.669998,160.669998,43494920
2010-08-20,160.100006,161.169998,157.809998,158.479996,158.479996,42219688
2010-08-23,159.250000,159.899994,157.130005,159.300003,159.300003,32876014
2010-08-24,157.809998,158.369995,155.460007,156.339996,156.339996,34852472
2010-08-25,156.520004,158.330002,154.720001,155.179993,155.179993,36824872
2010-08-26,157.479996,158.869995,156.800003,158.580002,158.580002,40895668
2010-08-27,157.960007,159.179993,156.500000,158.270004,158.270004,36624060
2010-08-30,159.979996,160.440002,158.630005,159.250000,159.250000,31793140
2010-08-31,157.520004,159.199997,155.940002,158.539993,158.539993,37331260
2010-09-01,159.600006,162.770004,158.070007,162.000000,162.000000,48807344
2010-09-02,161.789993,163.570007,161.529999,162.809998,162.809998,42729164
2010-09-03,163.000000,164.649994,161.130005,162.820007,162.820007,49410624
2010-09-06,164.100006,164.899994,162.800003,163.050003,163.050003,29551770
2010-09-07,162.490005,162.490005,160.770004,161.449997,161.449997,27635560
2010-09-08,160.899994,164.240005,160.779999,163.889999,163.889999,42934192
2010-09-09,163.699997,167.389999,163.210007,165.839996,165.839996,54619132
2010-09-10,165.350006,166.369995,163.889999,164.529999,164.529999,33930748
2010-09-13,166.240005,166.910004,164.800003,165.070007,165.070007,40040240
2010-09-14,164.509995,164.750000,162.429993,162.800003,162.800003,47444504
2010-09-15,162.949997,164.130005,161.619995,163.570007,163.570007,44006496
2010-09-16,163.009995,163.789993,162.509995,163.350006,163.350006,29742736
2010-09-17,164.750000,165.300003,162.009995,162.350006,162.350006,38031080
2010-09-20,162.490005,163.440002,161.910004,163.070007,163.070007,27224028
2010-09-21,163.350006,164.940002,162.429993,163.190002,163.190002,34205080
2010-09-22,162.990005,163.429993,160.789993,161.089996,161.089996,41685580
2010-09-23,161.009995,161.649994,158.570007,159.149994,159.149994,43740776
2010-09-24,158.699997,158.789993,157.369995,157.990005,157.990005,48611808
2010-09-27,159.500000,159.809998,157.100006,157.350006,157.350006,45134908
2010-09-28,157.039993,157.699997,155.710007,156.589996,156.589996,41684944
2010-09-29,157.500000,159.089996,157.130005,158.000000,158.000000,42586956
2010-09-30,157.850006,160.289993,157.809998,159.770004,159.770004,54753840
2010-10-01,160.000000,162.009995,159.470001,160.809998,160.809998,61049392
2010-10-04,161.399994,163.139999,160.500000,162.039993,162.039993,62308020
2010-10-05,162.000000,162.529999,160.309998,162.360001,162.360001,61602388
2010-10-06,163.500000,164.399994,162.000000,162.949997,162.949997,68126632
2010-10-07,163.220001,164.000000,162.149994,162.490005,162.490005,43553376
2010-10-08,162.330002,163.350006,161.360001,163.029999,163.029999,43270648
2010-10-11,164.020004,165.149994,163.649994,164.830002,164.830002,35334948
2010-10-12,163.399994,163.839996,162.559998,163.020004,163.020004,44397248
2010-10-13,163.860001,165.029999,162.839996,164.399994,164.399994,57331840
2010-10-14,165.550003,165.750000,161.660004,162.190002,162.190002,56497732
2010-10-15,162.449997,163.119995,160.630005,160.970001,160.970001,44155644
2010-10-18,160.199997,163.600006,159.720001,163.220001,163.220001,51398496
2010-10-19,163.399994,164.669998,161.520004,162.270004,162.270004,57177428
2010-10-20,161.500000,162.869995,160.529999,161.869995,161.869995,39976572
2010-10-21,162.070007,165.979996,161.059998,165.809998,165.809998,76127336
2010-10-22,165.300003,169.699997,164.559998,168.509995,168.509995,80859376
2010-10-25,170.000000,171.399994,169.210007,170.179993,170.179993,76657088
2010-10-26,169.529999,169.970001,167.350006,168.660004,168.660004,50506868
2010-10-27,168.110001,168.500000,167.000000,167.309998,167.309998,42891584
2010-10-28,167.740005,169.500000,166.500000,167.250000,167.250000,46194480
2010-10-29,166.820007,170.470001,166.559998,169.089996,169.089996,51000924
2010-11-01,170.000000,171.399994,169.399994,169.809998,169.809998,46131128
2010-11-02,169.979996,170.500000,168.949997,170.020004,170.020004,28610416
2010-11-03,170.240005,171.000000,169.559998,169.899994,169.899994,33904240
2010-11-08,174.369995,175.350006,173.600006,174.089996,174.089996,63318236
2010-11-09,174.009995,177.440002,174.009995,176.330002,176.330002,70943168
2010-11-10,175.000000,175.509995,173.100006,174.100006,174.100006,55023380
2010-11-11,175.399994,175.740005,172.360001,172.699997,172.699997,42944316
2010-11-12,171.000000,172.800003,169.899994,172.309998,172.309998,46455864
2010-11-15,172.000000,173.199997,170.570007,172.059998,172.059998,35103248
2010-11-16,170.809998,170.850006,168.479996,169.029999,169.029999,37348152
2010-11-17,168.490005,170.190002,167.660004,168.850006,168.850006,40400924
2010-11-18,169.550003,170.699997,169.199997,170.369995,170.369995,33988156
2010-11-19,170.699997,172.300003,169.229996,171.619995,171.619995,43831212
2010-11-22,173.000000,174.089996,169.520004,169.800003,169.800003,56361008
2010-11-23,168.990005,169.500000,166.899994,167.479996,167.479996,47964152
2010-11-24,168.199997,170.500000,165.600006,170.119995,170.119995,65369856
2010-11-25,170.500000,173.779999,169.600006,172.940002,172.940002,62124328
2010-11-26,171.800003,175.100006,171.710007,174.759995,174.759995,76552248
2010-11-29,175.500000,176.369995,172.199997,172.889999,172.889999,55453680
2010-11-30,173.649994,175.000000,172.270004,174.389999,174.389999,46129548
2010-12-01,174.699997,183.000000,174.550003,182.460007,182.460007,148247056
2010-12-02,184.000000,189.740005,182.720001,189.039993,189.039993,170424816
2010-12-03,189.199997,193.300003,187.850006,190.669998,190.669998,151827104
2010-12-06,191.100006,194.550003,191.100006,194.000000,194.000000,94508128
2010-12-07,194.990005,196.300003,191.750000,192.580002,192.580002,102947440
2010-12-08,191.029999,193.600006,189.710007,190.559998,190.559998,72409456
2010-12-09,192.869995,193.490005,191.100006,192.460007,192.460007,55743004
2010-12-10,192.830002,194.149994,191.309998,192.589996,192.589996,49326840
2010-12-13,194.100006,196.500000,193.800003,195.509995,195.509995,63438740
2010-12-14,195.020004,197.750000,194.089996,197.399994,197.399994,62779644
2010-12-15,196.559998,198.149994,193.500000,195.259995,195.259995,74696400
2010-12-16,194.649994,195.259995,192.600006,193.449997,193.449997,51061712
2010-12-17,194.000000,196.500000,193.429993,194.580002,194.580002,61479832
2010-12-20,193.880005,194.899994,192.850006,194.009995,194.009995,32314324
2010-12-21,195.279999,196.110001,194.490005,195.880005,195.880005,29047490
2010-12-22,196.199997,197.839996,195.899994,196.699997,196.699997,42252688
2010-12-23,197.149994,197.169998,195.070007,196.240005,196.240005,32072812
2010-12-24,196.190002,196.550003,194.509995,195.350006,195.350006,16883360
2010-12-27,195.050003,195.800003,194.089996,194.869995,194.869995,17079580
2010-12-28,195.100006,195.320007,194.110001,194.289993,194.289993,17424786
2010-12-29,194.800003,195.199997,191.520004,192.490005,192.490005,24180264
2010-12-30,192.509995,193.979996,191.699997,193.600006,193.600006,20587600
2011-01-11,193.899994,194.399994,191.979996,193.979996,193.979996,32745374
2011-01-12,195.000000,200.949997,194.320007,200.160004,200.160004,69784576
2011-01-13,200.639999,202.850006,196.509995,196.919998,196.919998,74316856
2011-01-14,196.899994,198.839996,194.119995,195.710007,195.710007,67366544
2011-01-17,196.000000,199.949997,195.350006,198.779999,198.779999,52596896
2011-01-18,199.000000,201.350006,196.500000,198.669998,198.669998,78971136
2011-01-19,199.639999,200.550003,197.550003,198.229996,198.229996,57854800
2011-01-20,196.509995,196.690002,193.240005,194.410004,194.410004,65863000
2011-01-21,194.649994,195.179993,191.809998,193.059998,193.059998,74695968
2011-01-24,193.559998,193.600006,188.139999,188.369995,188.369995,54471120
2011-01-25,190.479996,192.440002,188.880005,190.850006,190.850006,57875404
2011-01-26,190.809998,197.500000,190.770004,197.160004,197.160004,89997248
2011-01-27,197.899994,202.000000,195.729996,201.520004,201.520004,126931216
2011-01-28,200.520004,202.240005,199.029999,199.970001,199.970001,77736200
2011-01-31,198.500000,198.699997,195.830002,197.160004,197.160004,51002472
2011-02-01,198.410004,205.000000,197.800003,204.449997,204.449997,87990728
2011-02-02,205.500000,211.240005,205.399994,209.839996,209.839996,141014416
2011-02-03,210.460007,212.899994,206.300003,206.789993,206.789993,90153360
2011-02-04,208.309998,213.750000,207.699997,213.289993,213.289993,112683328
2011-02-07,213.899994,215.199997,210.750000,213.270004,213.270004,67635192
2011-02-08,213.199997,216.649994,210.279999,210.970001,210.970001,116255040
2011-02-09,211.500000,215.449997,209.690002,215.009995,215.009995,86701712
2011-02-10,214.020004,214.869995,209.139999,210.410004,210.410004,57356416
2011-02-11,208.270004,210.300003,205.220001,208.899994,208.899994,73406088
2011-02-14,210.000000,211.479996,203.500000,204.429993,204.429993,72030624
2011-02-15,203.610001,205.199997,199.330002,199.649994,199.649994,84158152
2011-02-16,200.000000,200.899994,196.070007,199.479996,199.479996,104721224
2011-02-17,200.520004,201.130005,195.220001,195.750000,195.750000,69147336
2011-02-18,196.300003,197.270004,194.119995,195.580002,195.580002,67977720
2011-02-21,196.309998,199.360001,194.850006,198.820007,198.820007,54777688
2011-02-22,197.500000,198.449997,195.520004,197.770004,197.770004,56513176
2011-02-24,199.779999,209.300003,199.270004,208.570007,208.570007,147532816
2011-02-25,208.899994,211.250000,205.110001,209.070007,209.070007,92175936
2011-02-28,210.300003,212.750000,207.250000,211.550003,211.550003,67959128
2011-03-01,212.190002,214.899994,208.250000,209.039993,209.039993,99641096
2011-03-02,208.300003,212.149994,207.880005,211.339996,211.339996,65771892
2011-03-03,212.600006,215.300003,212.600006,213.429993,213.429993,84714368
2011-03-04,214.210007,214.880005,212.119995,212.660004,212.660004,49151820
2011-03-09,214.399994,216.119995,212.059998,214.250000,214.250000,56954316
2011-03-10,213.529999,214.440002,207.669998,208.149994,208.149994,66856560
2011-03-11,205.990005,209.880005,204.000000,208.600006,208.600006,77403712
2011-03-14,208.009995,217.279999,207.910004,215.839996,215.839996,134362128
2011-03-15,213.000000,217.649994,210.279999,217.190002,217.190002,159233152
2011-03-16,219.330002,224.149994,218.520004,221.919998,221.919998,165998464
2011-03-17,221.619995,225.839996,221.449997,224.649994,224.649994,109983144
2011-03-18,226.500000,226.889999,221.649994,223.910004,223.910004,76679280
2011-03-21,225.020004,226.149994,221.750000,222.669998,222.669998,54748240
2011-03-22,222.669998,223.350006,219.529999,220.619995,220.619995,53530328
2011-03-23,219.619995,223.699997,219.199997,223.119995,223.119995,61436140
2011-03-24,223.929993,225.100006,221.350006,223.990005,223.990005,84817248
2011-03-25,224.889999,225.190002,222.360001,223.059998,223.059998,55022104
2011-03-28,224.139999,225.720001,222.889999,225.380005,225.380005,54294828
2011-03-29,224.949997,226.169998,222.509995,224.199997,224.199997,59907844
2011-03-30,226.009995,229.500000,225.949997,229.139999,229.139999,79970624
2011-03-31,229.070007,230.440002,228.300003,229.350006,229.350006,70166480
2011-04-01,228.899994,235.399994,228.669998,234.759995,234.759995,77631024
2011-04-04,236.000000,240.750000,235.169998,237.550003,237.550003,101837152
2011-04-05,238.479996,239.300003,235.550003,238.419998,238.419998,71076064
2011-04-06,239.029999,241.949997,237.009995,239.669998,239.669998,70898448
2011-04-07,238.300003,240.229996,236.539993,238.429993,238.429993,63507436
2011-04-08,240.750000,243.699997,239.119995,242.979996,242.979996,75535272
2011-04-11,243.520004,247.470001,241.770004,243.220001,243.220001,93029928
2011-04-12,240.699997,241.490005,234.460007,235.179993,235.179993,102253312
2011-04-13,236.750000,237.050003,232.770004,234.110001,234.110001,87566976
2011-04-14,234.690002,234.690002,226.899994,228.490005,228.490005,80247904
2011-04-15,229.710007,231.779999,227.139999,227.710007,227.710007,80800072
2011-04-18,228.199997,228.199997,217.000000,219.770004,219.770004,90926600
2011-04-19,221.199997,225.800003,220.699997,225.070007,225.070007,73579656
2011-04-20,227.380005,231.289993,227.050003,230.289993,230.289993,73544664
2011-04-21,233.179993,235.000000,231.589996,234.179993,234.179993,76239504
2011-04-22,235.309998,237.270004,235.000000,236.729996,236.729996,27732598
2011-04-25,238.360001,239.770004,233.550003,233.960007,233.960007,61016592
2011-04-26,232.699997,235.279999,228.699997,231.229996,231.229996,69228408
2011-04-27,233.679993,234.330002,229.100006,231.190002,231.190002,63754848
2011-04-28,234.500000,234.770004,229.630005,232.020004,232.020004,63564368
2011-04-29,230.410004,232.690002,228.149994,231.740005,231.740005,37448756
2011-05-03,231.600006,232.000000,220.889999,222.309998,222.309998,64591164
2011-05-04,222.000000,223.000000,211.119995,212.639999,212.639999,114035360
2011-05-05,214.360001,215.449997,205.119995,208.190002,208.190002,109326080
2011-05-06,206.190002,213.050003,204.699997,211.919998,211.919998,110406872
2011-05-10,214.880005,215.669998,212.100006,214.479996,214.479996,72691944
2011-05-11,215.250000,217.190002,209.020004,210.720001,210.720001,69724504
2011-05-12,208.300003,208.479996,201.250000,203.850006,203.850006,87724624
2011-05-13,204.009995,204.869995,200.619995,201.970001,201.970001,67681208
2011-05-16,199.240005,202.000000,196.380005,198.399994,198.399994,80222432
2011-05-17,198.690002,200.490005,196.000000,199.300003,199.300003,61217080
2011-05-18,201.000000,203.000000,199.000000,202.089996,202.089996,59742864
2011-05-19,203.300003,206.160004,200.570007,202.509995,202.509995,80384912
2011-05-20,202.000000,203.800003,195.600006,196.809998,196.809998,74840048
2011-05-23,195.000000,195.369995,190.050003,190.710007,190.710007,72653736
2011-05-24,191.300003,195.949997,191.300003,195.559998,195.559998,64644972
2011-05-25,193.500000,196.990005,192.500000,196.009995,196.009995,69740888
2011-05-26,198.160004,199.240005,194.199997,195.350006,195.350006,77261576
2011-05-27,196.699997,202.500000,195.770004,201.479996,201.479996,83494792
2011-05-30,201.800003,204.399994,201.470001,203.750000,203.750000,32189972
2011-05-31,205.199997,207.750000,203.949997,204.750000,204.750000,65307424
2011-06-01,205.460007,206.600006,203.130005,204.190002,204.190002,62661624
2011-06-02,200.639999,202.300003,198.559998,201.089996,201.089996,74629040
2011-06-03,201.399994,203.000000,195.110001,195.839996,195.839996,82895816
2011-06-06,196.500000,197.410004,194.070007,195.800003,195.800003,53765952
2011-06-07,195.600006,204.899994,195.149994,204.289993,204.289993,91320176
2011-06-08,204.000000,208.750000,202.100006,207.139999,207.139999,86514928
2011-06-09,207.589996,212.490005,206.179993,211.449997,211.449997,90344264
2011-06-10,211.000000,211.380005,207.300003,209.160004,209.160004,73675592
2011-06-14,210.580002,211.250000,207.369995,208.899994,208.899994,48641200
2011-06-15,208.270004,210.490005,205.600006,206.020004,206.020004,67325240
2011-06-16,203.559998,205.490005,201.649994,204.139999,204.139999,70641128
2011-06-17,203.500000,203.949997,198.179993,201.369995,201.369995,82517880
2011-06-20,199.300003,200.770004,197.800003,199.139999,199.139999,47966408
2011-06-21,200.649994,202.190002,199.779999,201.110001,201.110001,41643880
2011-06-22,201.619995,202.869995,198.500000,202.399994,202.399994,56966256
2011-06-23,200.789993,201.669998,195.899994,196.449997,196.449997,76409176
2011-06-24,200.000000,201.369995,198.440002,199.119995,199.119995,75857720
2011-06-27,198.539993,199.839996,195.600006,196.289993,196.289993,61379816
2011-06-28,197.479996,199.050003,195.800003,198.389999,198.389999,63946292
2011-06-29,199.759995,202.389999,199.250000,201.460007,201.460007,64596908
2011-06-30,202.199997,204.570007,201.600006,203.990005,203.990005,52978604
2011-07-01,203.529999,206.309998,202.080002,204.449997,204.449997,5767071
2011-07-04,205.940002,205.940002,204.000000,204.990005,204.990005,2940756
2011-07-05,204.479996,205.020004,202.350006,203.449997,203.449997,4290337
2011-07-06,204.130005,204.429993,201.210007,203.020004,203.020004,4250042
2011-07-07,203.300003,208.160004,203.300003,206.229996,206.229996,6764421
2011-07-08,207.059998,208.779999,203.699997,206.520004,206.520004,6514743
2011-07-11,203.880005,204.460007,201.509995,202.949997,202.949997,3482078
2011-07-12,200.580002,202.199997,198.080002,200.320007,200.320007,5799379
2011-07-13,202.000000,203.979996,199.740005,202.139999,202.139999,5439759
2011-07-14,201.770004,203.000000,200.000000,201.589996,201.589996,5259340
2011-07-15,200.020004,202.199997,198.880005,200.789993,200.789993,5396859
2011-07-18,201.479996,202.300003,197.789993,199.710007,199.710007,4187747
2011-07-19,198.949997,200.300003,198.539993,199.509995,199.509995,3442971
2011-07-20,201.160004,202.190002,200.199997,201.429993,201.429993,3872771
2011-07-21,200.929993,203.770004,198.300003,200.389999,200.389999,6604379
2011-07-22,204.300003,204.899994,202.070007,203.380005,203.380005,4848308
2011-07-25,200.979996,201.750000,199.250000,200.380005,200.380005,4306871
2011-07-26,201.110001,202.789993,200.360001,201.679993,201.679993,4046139
2011-07-27,201.529999,203.039993,199.770004,201.389999,201.389999,4972597
2011-07-28,199.550003,202.350006,199.139999,201.339996,201.339996,4191133
2011-07-29,200.509995,201.539993,198.399994,199.899994,199.899994,4505927
2011-08-01,202.500000,204.669998,201.570007,203.059998,203.059998,5570305
2011-08-02,201.600006,201.800003,199.529999,200.399994,200.399994,4404145
2011-08-03,198.800003,198.899994,192.470001,196.440002,196.440002,7562242
2011-08-04,194.600006,194.990005,186.860001,190.869995,190.869995,8938590
2011-08-05,180.100006,184.949997,176.679993,182.009995,182.009995,14567031
2011-08-08,175.259995,179.449997,169.500000,176.199997,176.199997,25332802
2011-08-09,162.600006,169.899994,154.050003,167.059998,167.059998,22559496
2011-08-10,170.500000,170.839996,156.839996,158.279999,158.279999,34959520
2011-08-11,161.500000,165.580002,153.110001,160.039993,160.039993,51300128
2011-08-12,null,null,null,null,null,null
2011-08-15,171.669998,174.800003,170.850006,173.089996,173.089996,6437198
2011-08-16,172.500000,172.500000,168.729996,170.720001,170.720001,7340354
2011-08-17,171.589996,176.429993,169.419998,172.970001,172.970001,6526649
2011-08-18,172.960007,173.789993,170.889999,172.649994,172.649994,4960918
2011-08-19,166.270004,170.500000,161.509995,165.529999,165.529999,15732639
2011-08-22,166.960007,169.899994,165.389999,168.259995,168.259995,7489072
2011-08-23,170.429993,171.279999,167.369995,169.600006,169.600006,6781163
2011-08-24,170.610001,174.289993,169.000000,171.289993,171.289993,7244482
2011-08-25,173.839996,175.429993,170.100006,173.509995,173.509995,6536077
2011-08-26,171.800003,173.000000,168.850006,170.589996,170.589996,6767823
2011-08-29,174.800003,178.059998,174.330002,176.050003,176.050003,4714021
2011-08-30,178.199997,179.149994,175.919998,177.550003,177.550003,5927615
2011-08-31,178.210007,179.399994,176.270004,177.970001,177.970001,6391165
2011-09-01,177.899994,178.789993,174.169998,176.460007,176.460007,6592984
2011-09-02,175.110001,176.300003,170.649994,172.990005,172.990005,6142667
2011-09-05,169.130005,170.669998,167.080002,169.009995,169.009995,5276959
2011-09-06,167.910004,171.520004,167.429993,169.470001,169.470001,6114161
2011-09-07,171.000000,174.449997,170.710007,172.389999,172.389999,5963747
2011-09-08,174.289993,175.979996,172.509995,174.089996,174.089996,5345751
2011-09-09,174.110001,174.199997,168.289993,171.320007,171.320007,6559879
2011-09-12,166.149994,166.880005,162.360001,164.619995,164.619995,6972097
2011-09-13,167.020004,167.899994,162.020004,164.770004,164.770004,7598742
2011-09-14,163.000000,167.729996,162.169998,165.750000,165.750000,6183041
2011-09-15,168.240005,170.050003,165.800003,167.729996,167.729996,9472658
2011-09-16,167.729996,167.919998,163.360001,165.100006,165.100006,5393711
2011-09-19,163.490005,165.740005,162.500000,163.949997,163.949997,5001343
2011-09-20,163.300003,166.850006,163.289993,165.660004,165.660004,5162120
2011-09-21,165.940002,167.250000,164.220001,165.550003,165.550003,4213727
2011-09-22,161.500000,161.669998,152.320007,156.729996,156.729996,10434176
